CustomerID,date,trigger_count,day_index,first_trigger_day
17512,2011-02-16,6,77,72
17512,2011-02-22,1,83,72
17512,2011-03-24,11,113,72
17512,2011-05-05,2,155,72
17512,2011-05-23,4,173,72
17512,2011-07-08,13,219,72
17512,2011-08-10,15,252,72
17512,2011-10-19,25,322,72
17512,2011-11-11,5,345,72
17513,2011-09-28,6,301,301
17514,2011-08-03,40,245,245
17515,2011-01-25,31,55,55
17515,2011-03-16,26,105,55
17515,2011-05-17,20,167,55
17515,2011-11-08,10,342,55
17516,2011-02-27,65,88,88
17516,2011-05-06,25,156,88
17516,2011-08-12,24,254,88
17516,2011-11-24,23,358,88
17517,2011-02-04,11,65,65
17519,2010-12-06,18,5,5
17519,2011-03-23,16,112,5
17519,2011-05-17,12,167,5
17519,2011-06-19,8,200,5
17519,2011-07-29,12,240,5
17519,2011-11-22,16,356,5
17520,2011-10-17,30,320,320
17521,2011-05-24,8,174,174
17521,2011-10-05,23,308,174
17521,2011-11-10,14,344,174
17522,2011-05-05,10,155,155
17522,2011-05-17,3,167,155
17522,2011-06-09,46,190,155
17522,2011-07-24,8,235,155
17522,2011-12-08,6,372,155
17523,2011-11-20,23,354,354
17523,2011-11-24,2,358,354
17523,2011-11-28,8,362,354
17524,2010-12-13,6,12,12
17525,2010-12-15,9,14,14
17526,2010-12-09,5,8,8
17526,2010-12-14,1,13,8
17526,2011-02-22,4,83,8
17526,2011-12-05,9,369,8
17527,2011-05-05,7,155,155
17527,2011-08-22,18,264,155
17527,2011-09-20,14,293,155
17527,2011-10-17,8,320,155
17528,2011-09-29,122,302,302
17528,2011-10-12,28,315,302
17528,2011-10-21,23,324,302
17528,2011-10-27,23,330,302
17528,2011-11-09,15,343,302
17528,2011-11-22,28,356,302
17528,2011-12-08,14,372,302
17530,2010-12-09,65,8,8
17530,2011-02-15,70,76,8
17530,2011-04-20,71,140,8
17530,2011-04-27,2,147,8
17530,2011-05-17,51,167,8
17530,2011-09-15,45,288,8
17530,2011-10-27,24,330,8
17530,2011-11-23,27,357,8
17530,2011-12-08,39,372,8
17531,2011-06-02,14,183,183
17534,2011-10-17,9,320,320
17535,2011-03-04,13,93,93
17536,2011-06-15,3,196,196
17537,2011-02-09,61,70,70
17537,2011-11-10,14,344,70
17538,2011-11-14,9,348,348
17540,2011-01-27,8,57,57
17540,2011-11-15,17,349,57
17542,2011-03-15,25,104,104
17545,2011-10-27,145,330,330
17548,2011-04-20,5,140,140
17549,2011-10-19,2,322,322
17549,2011-11-16,4,350,322
17550,2011-04-10,28,130,130
17550,2011-05-26,14,176,130
17551,2010-12-15,43,14,14
17552,2010-12-02,13,1,1
17552,2011-09-29,35,302,1
17552,2011-10-10,1,313,1
17553,2011-08-02,2,244,244
17554,2011-07-14,50,225,225
17554,2011-08-09,13,251,225
17554,2011-10-11,10,314,225
17554,2011-11-23,9,357,225
17554,2011-12-08,6,372,225
17555,2011-01-09,49,39,39
17555,2011-11-20,57,354,39
17556,2011-05-18,6,168,168
17557,2011-09-19,20,292,292
17557,2011-10-26,6,329,292
17557,2011-11-25,8,359,292
17560,2011-02-02,4,63,63
17560,2011-02-10,1,71,63
17560,2011-05-19,13,169,63
17560,2011-07-07,6,218,63
17560,2011-09-06,3,279,63
17561,2011-11-20,46,354,354
17562,2011-06-19,21,200,200
17562,2011-07-06,6,217,200
17562,2011-08-10,7,252,200
17562,2011-08-22,7,264,200
17562,2011-09-13,7,286,200
17562,2011-10-19,5,322,200
17562,2011-11-25,10,359,200
17564,2011-09-20,16,293,293
17564,2011-10-26,12,329,293
17564,2011-11-15,21,349,293
17566,2011-11-14,65,348,348
17566,2011-12-01,87,365,348
17567,2010-12-02,27,1,1
17567,2011-02-16,24,77,1
17567,2011-03-03,29,92,1
17567,2011-04-20,20,140,1
17567,2011-07-13,7,224,1
17567,2011-09-08,13,281,1
17567,2011-10-13,34,316,1
17567,2011-12-02,11,366,1
17569,2011-01-11,29,41,41
17571,2011-02-14,44,75,75
17571,2011-03-07,2,96,75
17571,2011-07-17,30,228,75
17571,2011-10-20,223,323,75
17572,2010-12-01,4,0,0
17572,2011-04-15,4,135,0
17572,2011-09-01,2,274,0
17572,2011-09-29,2,302,0
17573,2011-09-07,11,280,280
17573,2011-09-15,1,288,280
17573,2011-11-10,13,344,280
17574,2011-04-11,8,131,131
17576,2010-12-09,12,8,8
17576,2010-12-13,10,12,8
17576,2011-01-18,21,48,8
17576,2011-02-17,22,78,8
17576,2011-03-02,16,91,8
17576,2011-03-22,27,111,8
17576,2011-04-12,27,132,8
17576,2011-05-09,17,159,8
17576,2011-06-09,30,190,8
17576,2011-07-12,31,223,8
17576,2011-08-18,18,260,8
17576,2011-08-25,9,267,8
17576,2011-09-01,16,274,8
17576,2011-09-15,31,288,8
17576,2011-09-27,22,300,8
17576,2011-10-18,43,321,8
17576,2011-11-01,16,335,8
17576,2011-12-01,43,365,8
17578,2011-05-05,5,155,155
17579,2011-06-13,11,194,194
17579,2011-07-25,6,236,194
17579,2011-12-05,33,369,194
17580,2010-12-16,3,15,15
17580,2011-01-31,41,61,15
17580,2011-04-01,1,121,15
17581,2010-12-02,38,1,1
17581,2011-01-14,22,44,1
17581,2011-03-04,43,93,1
17581,2011-05-10,47,160,1
17581,2011-06-15,45,196,1
17581,2011-07-04,23,215,1
17581,2011-08-22,62,264,1
17581,2011-09-22,59,295,1
17581,2011-11-06,66,340,1
17581,2011-12-09,35,373,1
17582,2011-04-17,29,137,137
17584,2011-08-04,16,246,246
17584,2011-12-02,19,366,246
17585,2011-01-05,28,35,35
17585,2011-03-21,42,110,35
17585,2011-06-22,65,203,35
17585,2011-08-22,79,264,35
17588,2011-04-21,10,141,141
17588,2011-06-20,2,201,141
17588,2011-08-31,11,273,141
17589,2011-04-13,71,133,133
17589,2011-06-05,55,186,133
17589,2011-07-11,55,222,133
17589,2011-10-10,72,313,133
17590,2011-10-30,57,333,333
17590,2011-11-22,128,356,333
17590,2011-12-07,16,371,333
17591,2010-12-07,80,6,6
17591,2011-01-24,18,54,6
17591,2011-02-14,20,75,6
17591,2011-03-17,11,106,6
17591,2011-05-20,22,170,6
17591,2011-08-09,6,251,6
17591,2011-09-27,9,300,6
17593,2010-12-22,26,21,21
17593,2011-06-26,71,207,21
17593,2011-07-18,31,229,21
17593,2011-09-09,37,282,21
17593,2011-12-06,48,370,21
17594,2011-03-30,14,119,119
17594,2011-09-15,36,288,119
17595,2011-11-02,34,336,336
17595,2011-11-27,49,361,336
17596,2010-12-06,60,5,5
17596,2011-04-05,16,125,5
17596,2011-06-01,44,182,5
17596,2011-07-26,42,237,5
17596,2011-10-07,53,310,5
17596,2011-10-25,44,328,5
17596,2011-11-16,11,350,5
17597,2011-05-10,55,160,160
17600,2011-11-22,13,356,356
17601,2011-04-14,9,134,134
17602,2011-01-19,103,49,49
17602,2011-08-07,8,249,49
17602,2011-09-15,109,288,49
17602,2011-10-27,137,330,49
17602,2011-11-16,83,350,49
17602,2011-12-07,120,371,49
17603,2011-09-22,11,295,295
17604,2011-01-31,27,61,61
17604,2011-05-06,36,156,61
17608,2011-11-06,59,340,340
17609,2011-01-16,100,46,46
17609,2011-02-10,19,71,46
17609,2011-09-27,32,300,46
17609,2011-10-30,86,333,46
17611,2010-12-13,44,12,12
17611,2011-01-19,46,49,12
17611,2011-01-23,103,53,12
17611,2011-03-13,96,102,12
17611,2011-04-11,37,131,12
17611,2011-05-22,78,172,12
17611,2011-06-23,20,204,12
17611,2011-07-07,52,218,12
17611,2011-08-08,19,250,12
17611,2011-09-28,20,301,12
17611,2011-10-28,5,331,12
17611,2011-11-03,20,337,12
17611,2011-11-09,17,343,12
17611,2011-12-02,19,366,12
17612,2011-02-15,18,76,76
17612,2011-05-09,29,159,76
17612,2011-07-14,13,225,76
17612,2011-08-19,26,261,76
17612,2011-09-05,22,278,76
17612,2011-10-17,27,320,76
17613,2011-02-07,41,68,68
17613,2011-02-24,15,85,68
17613,2011-03-22,33,111,68
17613,2011-04-01,10,121,68
17613,2011-04-26,55,146,68
17613,2011-05-29,63,179,68
17613,2011-06-23,15,204,68
17613,2011-08-14,15,256,68
17613,2011-09-19,32,292,68
17613,2011-10-27,17,330,68
17613,2011-11-17,16,351,68
17614,2011-10-13,100,316,316
17615,2011-05-01,5,151,151
17615,2011-05-20,6,170,151
17615,2011-08-01,3,243,151
17616,2010-12-07,1,6,6
17616,2011-03-30,1,119,6
17616,2011-06-19,1,200,6
17618,2010-12-12,53,11,11
17618,2011-04-05,13,125,11
17618,2011-12-04,12,368,11
17619,2011-01-31,77,61,61
17620,2011-10-11,4,314,314
17621,2010-12-20,4,19,19
17621,2011-01-31,11,61,19
17621,2011-11-18,11,352,19
17623,2011-11-07,33,341,341
17624,2011-05-05,25,155,155
17624,2011-11-25,25,359,155
17625,2011-03-27,95,116,116
17625,2011-07-22,101,233,116
17625,2011-10-19,59,322,116
17625,2011-11-21,60,355,116
17628,2011-09-19,5,292,292
17629,2010-12-15,11,14,14
17629,2011-04-03,35,123,14
17629,2011-05-09,13,159,14
17629,2011-06-21,8,202,14
17629,2011-08-11,4,253,14
17629,2011-10-04,25,307,14
17629,2011-11-21,9,355,14
17629,2011-12-04,18,368,14
17630,2011-04-21,19,141,141
17630,2011-06-23,7,204,141
17631,2011-04-21,21,141,141
17631,2011-07-25,8,236,141
17631,2011-12-08,10,372,141
17633,2011-08-11,20,253,253
17633,2011-08-28,13,270,253
17633,2011-09-29,20,302,253
17633,2011-11-08,17,342,253
17634,2011-01-06,74,36,36
17634,2011-03-07,51,96,36
17634,2011-04-18,9,138,36
17634,2011-05-09,25,159,36
17634,2011-05-11,13,161,36
17634,2011-08-09,26,251,36
17634,2011-09-08,37,281,36
17634,2011-10-23,31,326,36
17634,2011-11-03,31,337,36
17636,2011-11-20,20,354,354
17637,2011-08-16,24,258,258
17637,2011-11-08,11,342,258
17639,2011-03-08,7,97,97
17640,2011-09-14,5,287,287
17642,2011-06-16,26,197,197
17642,2011-08-12,14,254,197
17643,2010-12-01,8,0,0
17644,2011-03-24,26,113,113
17644,2011-05-20,32,170,113
17644,2011-06-14,3,195,113
17644,2011-07-13,11,224,113
17644,2011-08-11,17,253,113
17644,2011-09-22,24,295,113
17644,2011-11-03,18,337,113
17644,2011-12-08,26,372,113
17646,2010-12-09,9,8,8
17646,2011-03-03,18,92,8
17646,2011-05-04,24,154,8
17647,2011-10-05,7,308,308
17648,2011-04-04,36,124,124
17648,2011-05-31,29,181,124
17648,2011-10-10,26,313,124
17649,2011-07-24,52,235,235
17650,2011-11-18,8,352,352
17651,2011-06-15,24,196,196
17651,2011-06-23,22,204,196
17651,2011-07-07,24,218,196
17651,2011-09-21,37,294,196
17651,2011-10-06,58,309,196
17651,2011-10-20,22,323,196
17651,2011-10-30,14,333,196
17651,2011-11-08,15,342,196
17651,2011-11-28,16,362,196
17652,2011-03-03,13,92,92
17652,2011-04-20,23,140,92
17652,2011-06-02,49,183,92
17652,2011-06-09,9,190,92
17652,2011-06-23,40,204,92
17652,2011-07-18,21,229,92
17652,2011-09-16,25,289,92
17652,2011-10-03,27,306,92
17652,2011-10-10,18,313,92
17652,2011-10-27,13,330,92
17652,2011-11-04,8,338,92
17652,2011-11-14,13,348,92
17653,2011-08-11,4,253,253
17653,2011-09-01,5,274,253
17653,2011-11-01,33,335,253
17653,2011-11-03,2,337,253
17654,2011-03-07,22,96,96
17655,2010-12-08,9,7,7
17655,2011-02-08,13,69,7
17655,2011-02-28,12,89,7
17655,2011-05-13,13,163,7
17655,2011-08-15,16,257,7
17655,2011-10-30,14,333,7
17655,2011-11-29,14,363,7
17656,2011-08-03,18,245,245
17656,2011-08-17,10,259,245
17656,2011-08-25,16,267,245
17656,2011-09-12,3,285,245
17656,2011-09-27,35,300,245
17658,2011-05-12,9,162,162
17658,2011-11-14,10,348,162
17659,2010-12-02,12,1,1
17659,2010-12-16,5,15,1
17659,2011-02-14,6,75,1
17659,2011-05-24,28,174,1
17659,2011-06-08,3,189,1
17659,2011-06-23,1,204,1
17659,2011-08-03,18,245,1
17659,2011-08-22,5,264,1
17659,2011-08-31,4,273,1
17659,2011-10-11,17,314,1
17659,2011-11-15,26,349,1
17659,2011-11-22,33,356,1
17660,2011-07-21,45,232,232
17663,2011-02-25,19,86,86
17663,2011-04-19,10,139,86
17663,2011-05-25,9,175,86
17663,2011-07-08,10,219,86
17663,2011-09-16,16,289,86
17663,2011-11-02,9,336,86
17663,2011-11-14,13,348,86
17664,2011-05-11,23,161,161
17664,2011-11-21,20,355,161
17666,2011-10-05,12,308,308
17666,2011-12-06,6,370,308
17667,2011-02-14,53,75,75
17667,2011-05-12,25,162,75
17667,2011-07-01,21,212,75
17667,2011-10-04,18,307,75
17668,2011-11-01,8,335,335
17668,2011-12-08,7,372,335
17669,2011-04-04,7,124,124
17669,2011-04-14,7,134,124
17669,2011-05-13,6,163,124
17669,2011-06-22,21,203,124
17669,2011-08-09,10,251,124
17669,2011-09-15,15,288,124
17669,2011-10-28,2,331,124
17670,2011-04-26,11,146,146
17671,2010-12-09,17,8,8
17671,2011-05-12,11,162,8
17671,2011-07-05,16,216,8
17671,2011-11-24,9,358,8
17672,2011-02-03,41,64,64
17672,2011-10-20,69,323,64
17673,2011-01-23,44,53,53
17673,2011-03-18,61,107,53
17673,2011-06-06,44,187,53
17673,2011-06-30,22,211,53
17673,2011-10-04,33,307,53
17673,2011-12-08,23,372,53
17674,2010-12-06,11,5,5
17674,2011-09-26,16,299,5
17675,2010-12-07,12,6,6
17675,2010-12-10,4,9,6
17675,2011-01-05,22,35,6
17675,2011-02-01,22,62,6
17675,2011-02-11,11,72,6
17675,2011-02-23,18,84,6
17675,2011-03-15,22,104,6
17675,2011-03-29,21,118,6
17675,2011-04-14,11,134,6
17675,2011-04-27,31,147,6
17675,2011-05-05,16,155,6
17675,2011-05-19,21,169,6
17675,2011-06-05,11,186,6
17675,2011-06-14,24,195,6
17675,2011-06-30,20,211,6
17675,2011-07-12,18,223,6
17675,2011-07-20,70,231,6
17675,2011-07-25,8,236,6
17675,2011-08-03,27,245,6
17675,2011-08-09,24,251,6
17675,2011-08-21,40,263,6
17675,2011-08-30,38,272,6
17675,2011-09-30,47,303,6
17675,2011-10-31,25,334,6
17675,2011-11-02,45,336,6
17675,2011-11-18,24,352,6
17675,2011-11-21,40,355,6
17675,2011-12-01,15,365,6
17675,2011-12-08,18,372,6
17676,2010-12-08,15,7,7
17676,2011-08-01,14,243,7
17676,2011-08-05,1,247,7
17676,2011-08-22,11,264,7
17676,2011-10-12,21,315,7
17676,2011-12-05,16,369,7
17677,2010-12-06,22,5,5
17677,2010-12-08,4,7,5
17677,2011-01-25,16,55,5
17677,2011-02-11,15,72,5
17677,2011-03-30,27,119,5
17677,2011-04-14,2,134,5
17677,2011-05-11,24,161,5
17677,2011-06-17,29,198,5
17677,2011-07-20,29,231,5
17677,2011-08-04,14,246,5
17677,2011-08-31,23,273,5
17677,2011-09-15,16,288,5
17677,2011-09-18,4,291,5
17677,2011-10-14,26,317,5
17677,2011-10-27,5,330,5
17677,2011-11-04,23,338,5
17677,2011-11-11,4,345,5
17677,2011-12-08,21,372,5
17678,2011-03-21,16,110,110
17679,2011-09-15,26,288,288
17679,2011-10-18,4,321,288
17680,2011-11-16,11,350,350
17682,2010-12-06,18,5,5
17682,2011-04-06,19,126,5
17682,2011-05-31,17,181,5
17682,2011-07-19,19,230,5
17682,2011-08-16,16,258,5
17682,2011-11-29,29,363,5
17684,2011-10-27,15,330,330
17685,2010-12-02,12,1,1
17685,2010-12-14,1,13,1
17685,2011-01-14,16,44,1
17685,2011-02-04,12,65,1
17685,2011-03-18,14,107,1
17685,2011-09-12,59,285,1
17685,2011-11-23,16,357,1
17686,2011-02-10,68,71,71
17686,2011-05-23,73,173,71
17686,2011-08-11,84,253,71
17686,2011-09-20,27,293,71
17686,2011-12-02,34,366,71
17690,2010-12-01,14,0,0
17690,2010-12-08,4,7,0
17690,2010-12-10,8,9,0
17690,2011-01-17,50,47,0
17690,2011-03-20,4,109,0
17690,2011-04-06,19,126,0
17690,2011-05-22,9,172,0
17690,2011-06-05,50,186,0
17690,2011-06-06,3,187,0
17690,2011-08-30,28,272,0
17690,2011-10-05,8,308,0
17690,2011-10-25,19,328,0
17690,2011-11-04,19,338,0
17690,2011-11-09,21,343,0
17691,2010-12-06,9,5,5
17691,2010-12-16,10,15,5
17692,2010-12-15,25,14,14
17692,2011-02-07,7,68,14
17692,2011-04-27,7,147,14
17692,2011-08-04,7,246,14
17693,2011-07-25,16,236,236
17694,2011-07-21,15,232,232
17695,2011-06-21,18,202,202
17695,2011-07-31,17,242,202
17696,2010-12-10,7,9,9
17696,2011-03-07,16,96,9
17696,2011-06-07,13,188,9
17696,2011-07-07,29,218,9
17696,2011-07-24,13,235,9
17696,2011-08-23,16,265,9
17696,2011-11-01,21,335,9
17697,2011-04-17,19,137,137
17698,2011-03-24,8,113,113
17700,2011-03-03,36,92,92
17700,2011-05-10,28,160,92
17700,2011-09-06,30,279,92
17700,2011-11-23,48,357,92
17701,2011-04-01,24,121,121
17702,2011-05-17,30,167,167
17702,2011-06-29,10,210,167
17702,2011-08-23,15,265,167
17702,2011-11-09,19,343,167
17703,2011-07-24,17,235,235
17703,2011-08-22,19,264,235
17703,2011-11-04,19,338,235
17704,2011-04-14,16,134,134
17704,2011-06-24,15,205,134
17705,2011-02-11,10,72,72
17705,2011-03-23,8,112,72
17705,2011-05-08,7,158,72
17705,2011-07-06,9,217,72
17705,2011-07-25,9,236,72
17705,2011-08-25,18,267,72
17705,2011-09-26,16,299,72
17705,2011-11-09,17,343,72
17705,2011-12-06,9,370,72
17706,2010-12-08,28,7,7
17706,2011-02-23,24,84,7
17706,2011-06-05,25,186,7
17706,2011-06-30,88,211,7
17706,2011-07-01,25,212,7
17706,2011-07-14,72,225,7
17706,2011-08-17,15,259,7
17706,2011-08-22,17,264,7
17706,2011-08-31,14,273,7
17706,2011-10-10,49,313,7
17706,2011-10-26,4,329,7
17706,2011-12-05,21,369,7
17707,2011-01-07,3,37,37
17707,2011-06-07,2,188,37
17708,2011-01-19,26,49,49
17708,2011-06-05,9,186,49
17709,2011-06-23,7,204,204
17711,2011-02-23,13,84,84
17711,2011-11-29,10,363,84
17712,2011-10-26,29,329,329
17714,2011-01-23,10,53,53
17715,2011-05-23,1,173,173
17716,2011-03-17,42,106,106
17716,2011-04-04,37,124,106
17716,2011-06-15,48,196,106
17716,2011-08-08,41,250,106
17716,2011-09-06,27,279,106
17716,2011-09-14,18,287,106
17716,2011-09-25,16,298,106
17716,2011-11-10,13,344,106
17716,2011-11-17,3,351,106
17718,2011-04-21,6,141,141
17719,2011-03-29,39,118,118
17719,2011-04-06,12,126,118
17719,2011-04-20,23,140,118
17719,2011-05-24,17,174,118
17719,2011-06-02,17,183,118
17719,2011-06-13,16,194,118
17719,2011-07-06,12,217,118
17719,2011-07-25,11,236,118
17719,2011-08-03,27,245,118
17719,2011-08-16,19,258,118
17719,2011-08-23,16,265,118
17719,2011-08-25,13,267,118
17719,2011-09-12,18,285,118
17719,2011-09-25,15,298,118
17719,2011-11-02,19,336,118
17720,2010-12-07,1,6,6
17720,2011-04-28,16,148,6
17720,2011-08-18,20,260,6
17720,2011-11-13,13,347,6
17722,2010-12-08,45,7,7
17722,2011-01-19,30,49,7
17722,2011-06-03,19,184,7
17722,2011-09-04,21,277,7
17723,2011-05-09,4,159,159
17723,2011-05-23,1,173,159
17723,2011-06-01,1,182,159
17723,2011-06-20,2,201,159
17723,2011-07-07,1,218,159
17723,2011-08-04,1,246,159
17724,2011-07-24,11,235,235
17724,2011-09-20,10,293,235
17724,2011-09-29,19,302,235
17725,2011-03-17,18,106,106
17725,2011-04-04,15,124,106
17725,2011-04-27,15,147,106
17725,2011-05-31,16,181,106
17725,2011-06-13,20,194,106
17725,2011-07-17,18,228,106
17725,2011-08-19,20,261,106
17725,2011-08-31,19,273,106
17725,2011-09-30,16,303,106
17725,2011-10-30,16,333,106
17725,2011-11-23,19,357,106
17727,2011-11-24,66,358,358
17728,2011-09-14,20,287,287
17728,2011-10-05,113,308,287
17728,2011-12-06,32,370,287
17730,2011-01-17,17,47,47
17730,2011-02-15,17,76,47
17730,2011-03-09,10,98,47
17730,2011-04-20,19,140,47
17730,2011-06-07,30,188,47
17730,2011-06-29,16,210,47
17730,2011-08-09,19,251,47
17730,2011-08-25,8,267,47
17730,2011-09-22,22,295,47
17730,2011-10-18,11,321,47
17730,2011-10-28,10,331,47
17730,2011-11-11,15,345,47
17730,2011-12-06,24,370,47
17731,2011-06-09,32,190,190
17731,2011-08-03,17,245,190
17731,2011-09-21,18,294,190
17732,2010-12-02,18,1,1
17733,2011-03-23,12,112,112
17733,2011-11-01,23,335,112
17734,2011-04-20,9,140,140
17734,2011-07-26,24,237,140
17734,2011-10-17,10,320,140
17735,2010-12-07,22,6,6
17735,2011-01-26,35,56,6
17735,2011-02-25,48,86,6
17735,2011-03-31,41,120,6
17735,2011-04-07,27,127,6
17735,2011-04-14,50,134,6
17735,2011-04-26,32,146,6
17735,2011-05-05,34,155,6
17735,2011-06-05,63,186,6
17735,2011-06-27,36,208,6
17735,2011-07-08,34,219,6
17735,2011-07-19,34,230,6
17735,2011-08-04,49,246,6
17735,2011-08-23,42,265,6
17735,2011-09-07,43,280,6
17735,2011-10-05,23,308,6
17735,2011-11-02,30,336,6
17735,2011-12-07,47,371,6
17736,2011-08-18,23,260,260
17736,2011-10-28,1,331,260
17736,2011-11-30,1,364,260
17737,2011-10-12,6,315,315
17737,2011-11-30,4,364,315
17738,2011-03-02,41,91,91
17738,2011-07-14,36,225,91
17738,2011-11-20,20,354,91
17739,2010-12-14,5,13,13
17739,2011-01-10,7,40,13
17739,2011-05-27,6,177,13
17739,2011-09-29,8,302,13
17739,2011-10-05,7,308,13
17739,2011-11-01,10,335,13
17739,2011-11-28,4,362,13
17742,2011-01-11,13,41,41
17742,2011-08-18,2,260,41
17744,2010-12-16,19,15,15
17744,2011-01-13,15,43,15
17744,2011-01-21,16,51,15
17744,2011-04-03,12,123,15
17744,2011-11-14,25,348,15
17744,2011-12-06,49,370,15
17746,2011-04-13,6,133,133
17747,2011-08-19,1,261,261
17749,2011-03-28,22,117,117
17749,2011-06-14,13,195,117
17750,2011-06-28,43,209,209
17750,2011-07-15,33,226,209
17750,2011-07-29,20,240,209
17750,2011-08-18,31,260,209
17750,2011-09-01,19,274,209
17750,2011-09-18,14,291,209
17750,2011-10-14,11,317,209
17750,2011-11-03,9,337,209
17750,2011-12-04,13,368,209
17752,2010-12-15,1,14,14
17754,2011-03-24,28,113,113
17754,2011-07-20,13,231,113
17754,2011-10-05,3,308,113
17754,2011-11-02,24,336,113
17754,2011-12-09,24,373,113
17757,2010-12-02,23,1,1
17757,2010-12-06,19,5,1
17757,2010-12-10,26,9,1
17757,2010-12-14,12,13,1
17757,2011-01-09,25,39,1
17757,2011-01-27,18,57,1
17757,2011-02-09,11,70,1
17757,2011-02-21,20,82,1
17757,2011-03-03,20,92,1
17757,2011-03-24,25,113,1
17757,2011-03-30,9,119,1
17757,2011-04-10,18,130,1
17757,2011-05-03,20,153,1
17757,2011-05-20,35,170,1
17757,2011-06-01,17,182,1
17757,2011-06-21,30,202,1
17757,2011-06-29,15,210,1
17757,2011-07-10,23,221,1
17757,2011-08-01,32,243,1
17757,2011-08-17,28,259,1
17757,2011-09-13,23,286,1
17757,2011-09-30,52,303,1
17757,2011-10-17,55,320,1
17757,2011-11-07,37,341,1
17757,2011-11-16,28,350,1
17757,2011-11-21,21,355,1
17757,2011-11-23,7,357,1
17757,2011-11-25,49,359,1
17757,2011-12-05,20,369,1
17757,2011-12-08,23,372,1
17758,2011-04-03,68,123,123
17758,2011-05-15,63,165,123
17758,2011-07-10,69,221,123
17758,2011-09-21,79,294,123
17758,2011-10-18,61,321,123
17758,2011-11-20,72,354,123
17759,2011-06-23,18,204,204
17759,2011-11-22,77,356,204
17760,2010-12-01,9,0,0
17760,2011-11-18,16,352,0
17761,2011-11-07,19,341,341
17763,2011-03-21,1,110,110
17764,2011-05-12,19,162,162
17764,2011-10-20,56,323,162
17765,2011-03-28,19,117,117
17765,2011-05-13,25,163,117
17765,2011-07-04,13,215,117
17767,2011-11-24,21,358,358
17768,2011-06-26,23,207,207
17768,2011-11-06,58,340,207
17768,2011-12-01,24,365,207
17769,2011-01-23,34,53,53
17769,2011-03-06,73,95,53
17769,2011-06-19,48,200,53
17769,2011-07-24,24,235,53
17769,2011-10-11,19,314,53
17769,2011-10-16,31,319,53
17769,2011-11-06,36,340,53
17769,2011-11-14,1,348,53
17769,2011-11-23,4,357,53
17769,2011-11-27,40,361,53
17770,2011-03-02,21,91,91
17770,2011-03-09,7,98,91
17770,2011-05-11,3,161,91
17770,2011-05-25,7,175,91
17771,2011-01-20,22,50,50
17771,2011-10-14,32,317,50
17772,2011-11-29,53,363,363
17774,2011-02-07,26,68,68
17774,2011-04-04,40,124,68
17774,2011-07-17,60,228,68
17774,2011-09-04,30,277,68
17775,2011-03-30,3,119,119
17777,2011-08-31,67,273,273
17777,2011-10-31,65,334,273
17777,2011-11-15,62,349,273
17779,2011-07-19,34,230,230
17779,2011-09-13,32,286,230
17779,2011-11-18,16,352,230
17781,2011-03-31,2,120,120
17781,2011-07-03,10,214,120
17783,2011-04-06,30,126,126
17783,2011-09-28,37,301,126
17785,2011-10-17,13,320,320
17786,2011-01-26,28,56,56
17786,2011-09-15,44,288,56
17787,2010-12-03,31,2,2
17787,2011-01-20,48,50,2
17787,2011-02-08,40,69,2
17787,2011-07-10,15,221,2
17788,2011-08-02,3,244,244
17788,2011-09-27,2,300,244
17789,2011-03-03,14,92,92
17790,2010-12-10,11,9,9
17790,2010-12-13,9,12,9
17790,2010-12-17,4,16,9
17790,2011-02-10,11,71,9
17790,2011-04-07,11,127,9
17790,2011-05-13,16,163,9
17790,2011-05-25,8,175,9
17790,2011-07-12,11,223,9
17790,2011-07-29,19,240,9
17790,2011-08-11,25,253,9
17790,2011-10-09,36,312,9
17790,2011-11-13,29,347,9
17791,2011-11-10,10,344,344
17793,2011-11-14,58,348,348
17795,2011-03-20,17,109,109
17795,2011-06-13,29,194,109
17796,2010-12-05,19,4,4
17796,2011-01-09,35,39,4
17796,2011-01-30,24,60,4
17796,2011-10-30,4,333,4
17797,2011-06-10,44,191,191
17797,2011-11-17,67,351,191
17799,2010-12-13,33,12,12
17799,2011-01-21,73,51,12
17799,2011-01-24,11,54,12
17799,2011-03-14,44,103,12
17799,2011-04-11,16,131,12
17799,2011-06-23,80,204,12
17799,2011-06-29,26,210,12
17799,2011-09-01,60,274,12
17799,2011-11-17,65,351,12
17800,2011-01-09,12,39,39
17800,2011-03-11,7,100,39
17800,2011-05-06,7,156,39
17800,2011-07-01,22,212,39
17800,2011-07-03,8,214,39
17800,2011-08-14,11,256,39
17800,2011-09-09,13,282,39
17800,2011-10-21,15,324,39
17800,2011-11-02,9,336,39
17802,2010-12-02,12,1,1
17802,2011-06-12,63,193,1
17802,2011-09-18,65,291,1
17805,2011-09-27,10,300,300
17806,2011-11-28,43,362,362
17809,2010-12-01,1,0,0
17809,2010-12-03,14,2,0
17809,2011-02-11,2,72,0
17809,2011-04-08,1,128,0
17809,2011-05-06,2,156,0
17809,2011-06-20,1,201,0
17809,2011-08-02,14,244,0
17809,2011-10-10,1,313,0
17809,2011-10-14,17,317,0
17809,2011-11-23,8,357,0
17811,2011-01-10,46,40,40
17811,2011-01-20,32,50,40
17811,2011-01-26,10,56,40
17811,2011-02-02,33,63,40
17811,2011-02-13,9,74,40
17811,2011-02-14,3,75,40
17811,2011-02-20,109,81,40
17811,2011-02-22,13,83,40
